Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
518.8608,53,Male,None,Low,Lagging
518.8608,60,Female,None,Medium,Lagging
518.8608,43,Male,None,Low,Lagging
519.0427,22,Female,None,Low,Lagging
519.4406,45,Female,None,Medium,Lagging
519.6346,25,Male,None,Low,Lagging
519.6346,62,Female,WakingStick,Medium,Lagging
519.9391,53,Male,None,High,Lagging
519.9391,40,Male,None,High,Lagging
520.2432,92,Female,None,Low,Lagging
520.2432,86,Male,None,Low,Lagging
520.5313,62,Female,None,Low,Lagging
520.5313,50,Female,None,Medium,Lagging
520.6363,59,Male,None,Low,Lagging
520.8336,93,Female,None,High,Lagging
520.9464,41,Male,None,Medium,Lagging
521.1403,84,Female,None,High,Lagging
521.254,40,Male,None,Low,Lagging
521.5364,79,Female,None,High,Lagging
521.7378,80,Male,None,Low,Lagging
522.0396,87,Male,None,High,Lagging
522.0396,58,Female,None,Low,Lagging
522.1496,50,Female,None,Low,Lagging
522.3356,87,Male,None,Medium,Lagging
522.4413,79,Male,None,Low,Lagging
523.0374,93,Female,None,Low,Lagging
523.0374,82,Female,None,Low,Lagging
523.5259,97,Male,None,Low,Lagging
523.6414,42,Male,None,High,Lagging
523.83,62,Female,None,Low,Lagging
523.83,73,Male,None,Low,Lagging
524.1395,23,Female,None,Medium,Lagging
524.1395,64,Female,None,Low,Lagging
524.277,83,Male,None,Low,Lagging
524.4368,21,Male,None,Low,Lagging
524.8888,43,Female,None,High,Lagging
525.1893,25,Female,None,Low,Lagging
525.1893,97,Female,None,Low,Lagging
525.1893,93,Male,None,Low,Lagging
525.4841,41,Male,None,Low,Lagging
525.5974,62,Male,None,Medium,Lagging
526.2527,46,Female,None,Medium,Lagging
526.356,51,Female,None,High,Lagging
526.5351,73,Male,None,Low,Lagging
526.8305,70,Female,None,Low,Lagging
526.8305,69,Male,None,Low,Lagging
527.1304,74,Female,None,Low,Lagging
527.1304,26,Male,None,High,Lagging
527.427,36,Female,None,Low,Lagging
527.7153,52,Male,None,High,Lagging
527.7153,77,Female,None,Medium,Lagging
528.1934,52,Male,None,Low,Lagging
528.2966,45,Female,None,Low,Lagging
528.2966,60,Female,None,Medium,Lagging
528.2966,67,Male,None,Low,Lagging
528.4792,86,Female,None,Medium,Lagging
528.6321,47,Female,None,Medium,Lagging
528.7781,45,Female,None,Low,Lagging
529.0881,89,Male,None,Low,Lagging
529.0881,33,Female,WheelChair,Low,Lagging
529.2449,63,Female,None,Medium,Lagging
529.3408,36,Female,None,Low,Lagging
529.6392,99,Female,WakingStick,Low,Lagging
529.8346,82,Female,None,Medium,Lagging
530.1298,89,Female,None,Medium,Lagging
530.2935,41,Female,None,Medium,Lagging
530.7406,92,Male,None,High,Lagging
531.0307,98,Male,None,Low,Lagging
531.0307,83,Male,None,Medium,Lagging
531.3342,83,Male,None,Low,Lagging
531.4898,29,Female,None,High,Lagging
531.6322,62,Female,None,Low,Lagging
531.6322,45,Male,None,Low,Lagging
531.7841,36,Male,None,Low,Lagging
531.7841,94,Male,None,High,Lagging
531.7841,90,Female,None,Low,Lagging
532.392,86,Female,None,Medium,Lagging
532.5515,28,Male,None,Medium,Lagging
532.5515,83,Female,None,Medium,Lagging
533.132,39,Female,None,Medium,Lagging
533.2375,24,Male,None,Low,Lagging
533.4305,65,Female,None,Medium,Lagging
533.73,27,Female,None,Medium,Lagging
534.0357,91,Female,None,Medium,Lagging
534.1933,49,Female,None,Medium,Lagging
534.7876,82,Male,None,Medium,Lagging
534.7876,34,Female,None,High,Lagging
534.9392,60,Female,None,Low,Lagging
535.0847,49,Female,None,Medium,Lagging
535.5391,96,Female,None,Medium,Lagging
535.6817,90,Female,None,Low,Lagging
536.14,71,Male,None,High,Lagging
536.292,46,Male,None,Medium,Lagging
536.7372,98,Male,None,Low,Lagging
536.7372,79,Female,None,Low,Lagging
537.0415,61,Male,None,Low,Lagging
537.0415,40,Female,None,Medium,Lagging
537.3275,81,Male,None,Medium,Lagging
537.9363,71,Male,None,Low,Lagging
538.0861,67,Female,None,Low,Lagging
538.0861,48,Female,WheelChair,Medium,Lagging
538.3886,54,Male,None,Medium,Lagging
538.5278,91,Female,None,Medium,Lagging
538.9883,75,Male,None,Low,Lagging
538.9883,44,Female,None,Low,Lagging
539.136,63,Female,None,Low,Lagging
539.5907,42,Male,None,High,Lagging
539.5907,33,Male,None,Low,Lagging
539.7431,81,Male,None,Low,Lagging
540.0455,59,Male,None,Low,Lagging
540.1824,42,Female,None,Medium,Lagging
540.3323,35,Male,None,Medium,Lagging
540.3323,82,Female,None,Low,Lagging
540.9298,90,Male,None,Low,Lagging
541.0908,49,Male,None,Low,Lagging
541.3911,74,Female,None,Low,Lagging
541.546,51,Male,None,Medium,Lagging
541.8365,70,Male,None,Low,Lagging
541.8365,73,Male,None,Low,Lagging
542.1349,43,Male,None,Low,Lagging
542.2907,89,Male,None,Low,Lagging
542.2907,72,Male,None,Low,Lagging
542.5798,25,Male,None,Low,Lagging
543.0343,92,Female,None,Low,Lagging
543.1793,33,Male,None,Low,Lagging
543.6395,62,Male,None,Low,Lagging
543.9249,97,Female,None,High,Lagging
544.3833,80,Female,None,Low,Lagging
544.3833,28,Male,None,Medium,Lagging
544.5372,53,Male,None,Low,Lagging
544.9899,93,Male,None,High,Lagging
545.1307,40,Female,None,Low,Lagging
545.5801,90,Female,None,Low,Lagging
545.5801,98,Female,None,Low,Lagging
545.8908,89,Female,None,Low,Lagging
545.8908,64,Male,None,Low,Lagging
546.3293,85,Female,None,Low,Lagging
546.4891,80,Male,None,High,Lagging
546.7834,69,Female,None,Low,Lagging
547.2325,77,Male,None,Low,Lagging
547.3871,58,Male,None,Medium,Lagging
547.985,55,Female,None,Low,Lagging
548.2621,84,Female,None,High,Lagging
548.7293,74,Male,None,Low,Lagging
548.7293,98,Male,None,Low,Lagging
549.333,88,Female,None,Low,Lagging
549.482,74,Female,WheelChair,Low,Lagging
549.482,33,Female,None,Medium,Lagging
549.9356,60,Female,None,Low,Lagging
549.9356,50,Male,None,High,Lagging
549.9356,65,Female,None,Low,Lagging
550.0811,78,Male,None,Low,Lagging
550.0811,63,Male,None,Medium,Lagging
550.8466,93,Female,None,Medium,Lagging
551.1291,73,Male,None,High,Lagging
551.735,64,Female,None,Low,Lagging
551.8621,83,Female,None,Low,Lagging
551.8621,97,Female,None,High,Lagging
552.4887,89,Male,None,Low,Lagging
552.7835,87,Male,None,Medium,Lagging
553.2277,93,Male,None,Low,Lagging
553.6799,27,Male,None,Low,Lagging
553.9952,46,Female,None,Low,Lagging
554.4353,95,Male,None,Low,Lagging
554.7305,63,Male,None,Low,Lagging
555.3322,68,Female,None,Low,Lagging
555.9455,96,Female,None,Low,Lagging
556.0961,24,Male,None,Low,Lagging
556.3936,91,Male,None,Medium,Lagging
556.5328,27,Female,None,Medium,Lagging
556.6843,50,Male,None,Low,Lagging
557.1362,79,Male,None,Medium,Lagging
557.442,98,Male,None,Medium,Lagging
558.1825,96,Male,None,Medium,Lagging
558.6396,70,Male,None,Low,Lagging
558.6396,27,Female,None,Medium,Lagging
559.2321,94,Male,None,High,Lagging
559.8413,82,Female,None,Low,Lagging
560.1367,93,Male,None,Medium,Lagging
560.5787,62,Female,None,Medium,Lagging
561.342,95,Male,None,Low,Lagging
561.4846,53,Female,None,Medium,Lagging
562.0812,71,Female,None,High,Lagging
562.234,49,Female,None,Low,Lagging
563.5892,95,Male,None,High,Lagging
564.6282,93,Female,None,Low,Lagging
565.3789,99,Male,None,Low,Lagging
565.3789,54,Female,None,Low,Lagging
566.289,29,Male,None,Medium,Lagging
566.7295,96,Male,None,Low,Lagging
566.884,72,Female,None,High,Lagging
567.187,87,Female,None,Low,Lagging
567.6298,85,Female,None,Low,Lagging
567.9336,38,Male,None,Low,Lagging
567.9336,51,Female,None,Low,Lagging
568.5254,94,Female,None,Low,Lagging
568.6869,55,Female,None,Low,Lagging
570.0353,98,Female,None,Low,Lagging
570.189,91,Female,None,Low,Lagging
572.1423,98,Female,None,Low,Lagging
572.4329,87,Male,None,Low,Lagging
573.6304,51,Female,None,Low,Lagging
574.3901,98,Female,None,Low,Lagging
576.0313,53,Female,None,Low,Lagging
576.785,80,Male,None,Low,Lagging
577.3794,39,Male,None,Low,Lagging
583.9908,72,Male,None,Low,Lagging
586.0911,34,Female,None,Medium,Lagging
590.5836,20,Male,None,Low,Lagging
593.2906,89,Female,None,Low,Lagging
598.8406,94,Male,None,Medium,Lagging
599.5849,75,Male,None,Medium,Lagging
600.3342,40,Female,None,High,Lagging
601.6848,74,Male,None,Medium,Lagging
603.4916,97,Female,None,High,Lagging
603.9276,55,Female,None,Medium,Lagging
604.3806,24,Female,None,Medium,Lagging
612.4877,62,Male,None,Medium,Lagging
613.0817,40,Male,None,Low,Lagging
616.2313,96,Female,None,High,Lagging
616.6925,93,Female,None,Low,Lagging
616.9796,72,Male,WheelChair,Low,Lagging
618.0412,93,Female,None,Low,Lagging
618.7905,59,Female,None,Medium,Lagging
621.9301,99,Male,None,Low,Lagging
624.644,97,Male,None,Medium,Lagging
631.8383,99,Male,None,Medium,Lagging
634.0839,87,Female,None,High,Lagging
647.5797,38,Female,None,Low,Lagging
648.4877,99,Female,None,Medium,Lagging
650.4382,92,Male,None,Medium,Lagging
653.4453,79,Female,None,Medium,Lagging
654.6407,99,Female,WheelChair,High,Lagging
660.3317,81,Female,WheelChair,Medium,Lagging
664.2356,98,Female,None,Low,Lagging
668.2803,75,Female,None,Medium,Lagging
671.5862,99,Female,WakingStick,Low,Lagging
672.6315,95,Male,None,Low,Lagging
686.441,93,Male,None,Medium,Lagging
699.4999,77,Male,WheelChair,Low,Lagging
700.4102,97,Female,WheelChair,High,Lagging
744.9498,97,Female,None,Low,Lagging
760.4074,58,Female,None,Medium,Lagging
776.7563,71,Female,None,Low,Lagging
